Retrieved by E4-util: 2009/01/20,14:01:58                            1 0  0    0
 8.960000+2 2.000000+0 1.143400-1 5.400000-2 6.034300-2 0.000000+07531 2151  208
 9.000000+2 3.000000+0 1.006300-1 4.028600-2 6.034300-2 0.000000+07531 2151  209
 9.040000+2 3.000000+0 7.345700-2 1.311400-2 6.034300-2 0.000000+07531 2151  210
 9.060000+2 2.000000+0 9.994300-2 3.960000-2 6.034300-2 0.000000+07531 2151  211
 9.110000+2 3.000000+0 9.548600-2 3.514300-2 6.034300-2 0.000000+07531 2151  212
 9.140000+2 2.000000+0 9.034300-2 3.000000-2 6.034300-2 0.000000+07531 2151  213
 9.190000+2 3.000000+0 8.262900-2 2.228600-2 6.034300-2 0.000000+07531 2151  214
 9.230000+2 2.000000+0 1.191400-1 5.880000-2 6.034300-2 0.000000+07531 2151  215
 9.340000+2 3.000000+0 7.834300-2 1.800000-2 6.034300-2 0.000000+07531 2151  216
 9.370000+2 3.000000+0 1.220600-1 6.171400-2 6.034300-2 0.000000+07531 2151  217
 9.460000+2 2.000000+0 7.306300-2 1.272000-2 6.034300-2 0.000000+07531 2151  218
 9.480000+2 3.000000+0 1.126300-1 5.228600-2 6.034300-2 0.000000+07531 2151  219
 9.540000+2 2.000000+0 6.778300-2 7.440000-3 6.034300-2 0.000000+07531 2151  220
 9.560000+2 3.000000+0 7.680000-2 1.645700-2 6.034300-2 0.000000+07531 2151  221
 9.590000+2 3.000000+0 6.368600-2 3.342900-3 6.034300-2 0.000000+07531 2151  222
 9.630000+2 2.000000+0 1.407400-1 8.040000-2 6.034300-2 0.000000+07531 2151  223
 9.670000+2 3.000000+0 1.014900-1 4.114300-2 6.034300-2 0.000000+07531 2151  224
 9.700000+2 2.000000+0 1.215400-1 6.120000-2 6.034300-2 0.000000+07531 2151  225
 9.770000+2 3.000000+0 7.174300-2 1.140000-2 6.034300-2 0.000000+07531 2151  226
 9.790000+2 2.000000+0 1.143400-1 5.400000-2 6.034300-2 0.000000+07531 2151  227
 9.840000+2 3.000000+0 7.148600-2 1.114300-2 6.034300-2 0.000000+07531 2151  228
 9.900000+2 3.000000+0 7.311400-2 1.277100-2 6.034300-2 0.000000+07531 2151  229
 9.920000+2 2.000000+0 8.794300-2 2.760000-2 6.034300-2 0.000000+07531 2151  230
 1.000000+3 3.000000+0 1.169100-1 5.657100-2 6.034300-2 0.000000+07531 2151  231
 1.002000+3 2.000000+0 8.674300-2 2.640000-2 6.034300-2 0.000000+07531 2151  232
 1.009000+3 3.000000+0 6.994300-2 9.600000-3 6.034300-2 0.000000+07531 2151  233
 1.011000+3 3.000000+0 9.977100-2 3.942900-2 6.034300-2 0.000000+07531 2151  234
 1.020000+3 2.000000+0 8.794300-2 2.760000-2 6.034300-2 0.000000+07531 2151  235
 1.022000+3 3.000000+0 7.371400-2 1.337100-2 6.034300-2 0.000000+07531 2151  236
 1.025000+3 2.000000+0 9.754300-2 3.720000-2 6.034300-2 0.000000+07531 2151  237
 1.028000+3 3.000000+0 9.634300-2 3.600000-2 6.034300-2 0.000000+07531 2151  238
 1.034000+3 2.000000+0 8.938300-2 2.904000-2 6.034300-2 0.000000+07531 2151  239
 1.038000+3 3.000000+0 7.534300-2 1.500000-2 6.034300-2 0.000000+07531 2151  240
 1.047000+3 3.000000+0 1.074900-1 4.714300-2 6.034300-2 0.000000+07531 2151  241
 1.055000+3 2.000000+0 1.323400-1 7.200000-2 6.034300-2 0.000000+07531 2151  242
 1.064000+3 3.000000+0 1.014900-1 4.114300-2 6.034300-2 0.000000+07531 2151  243
 1.074000+3 2.000000+0 6.646300-2 6.120000-3 6.034300-2 0.000000+07531 2151  244
 1.080000+3 3.000000+0 1.126300-1 5.228600-2 6.034300-2 0.000000+07531 2151  245
 1.084000+3 3.000000+0 1.169100-1 5.657100-2 6.034300-2 0.000000+07531 2151  246
 1.092000+3 2.000000+0 1.371400-1 7.680000-2 6.034300-2 0.000000+07531 2151  247
 1.104000+3 3.000000+0 1.169100-1 5.657100-2 6.034300-2 0.000000+07531 2151  248
 1.107000+3 2.000000+0 1.323400-1 7.200000-2 6.034300-2 0.000000+07531 2151  249
 1.111000+3 3.000000+0 6.540000-2 5.057100-3 6.034300-2 0.000000+07531 2151  250
 1.115000+3 2.000000+0 1.359400-1 7.560000-2 6.034300-2 0.000000+07531 2151  251
 1.120000+3 3.000000+0 1.203400-1 6.000000-2 6.034300-2 0.000000+07531 2151  252
 1.123000+3 3.000000+0 6.222900-2 1.885700-3 6.034300-2 0.000000+07531 2151  253
 1.129000+3 2.000000+0 7.462300-2 1.428000-2 6.034300-2 0.000000+07531 2151  254
 1.130000+3 3.000000+0 8.262900-2 2.228600-2 6.034300-2 0.000000+07531 2151  255
 1.134000+3 2.000000+0 1.491400-1 8.880000-2 6.034300-2 0.000000+07531 2151  256
 1.143000+3 3.000000+0 1.212000-1 6.085700-2 6.034300-2 0.000000+07531 2151  257
 1.154000+3 3.000000+0 9.291400-2 3.257100-2 6.034300-2 0.000000+07531 2151  258
 1.157000+3 2.000000+0 9.034300-2 3.000000-2 6.034300-2 0.000000+07531 2151  259
 1.172000+3 3.000000+0 6.977100-2 9.428600-3 6.034300-2 0.000000+07531 2151  260
 1.176000+3 2.000000+0 6.622300-2 5.880000-3 6.034300-2 0.000000+07531 2151  261
 1.179000+3 3.000000+0 1.143400-1 5.400000-2 6.034300-2 0.000000+07531 2151  262
 1.184000+3 2.000000+0 1.443400-1 8.400000-2 6.034300-2 0.000000+07531 2151  263
 1.206000+3 3.000000+0 8.434300-2 2.400000-2 6.034300-2 0.000000+07531 2151  264
 1.215000+3 3.000000+0 1.263400-1 6.600000-2 6.034300-2 0.000000+07531 2151  265
 1.220000+3 2.000000+0 9.874300-2 3.840000-2 6.034300-2 0.000000+07531 2151  266
 1.223000+3 3.000000+0 6.086600-2 5.228600-4 6.034300-2 0.000000+07531 2151  267
 1.230000+3 2.000000+0 9.274300-2 3.240000-2 6.034300-2 0.000000+07531 2151  268
 1.234000+3 3.000000+0 8.262900-2 2.228600-2 6.034300-2 0.000000+07531 2151  269
 1.242000+3 3.000000+0 6.968600-2 9.342900-3 6.034300-2 0.000000+07531 2151  270
 1.250000+3 2.000000+0 1.215400-1 6.120000-2 6.034300-2 0.000000+07531 2151  271
 1.252000+3 3.000000+0 9.462900-2 3.428600-2 6.034300-2 0.000000+07531 2151  272
 1.255000+3 2.000000+0 7.270300-2 1.236000-2 6.034300-2 0.000000+07531 2151  273
 1.262000+3 3.000000+0 9.891400-2 3.857100-2 6.034300-2 0.000000+07531 2151  274
 1.274000+3 2.000000+0 9.874300-2 3.840000-2 6.034300-2 0.000000+07531 2151  275
 1.285000+3 3.000000+0 1.100600-1 4.971400-2 6.034300-2 0.000000+07531 2151  276
 1.291000+3 3.000000+0 1.349100-1 7.457100-2 6.034300-2 0.000000+07531 2151  277
 1.297000+3 2.000000+0 1.599400-1 9.960000-2 6.034300-2 0.000000+07531 2151  278
 1.302000+3 3.000000+0 1.229100-1 6.257100-2 6.034300-2 0.000000+07531 2151  279
 1.307000+3 2.000000+0 1.551400-1 9.480000-2 6.034300-2 0.000000+07531 2151  280
 1.309000+3 3.000000+0 9.548600-2 3.514300-2 6.034300-2 0.000000+07531 2151  281
 1.314000+3 3.000000+0 1.229100-1 6.257100-2 6.034300-2 0.000000+07531 2151  282
 1.324000+3 2.000000+0 1.575400-1 9.720000-2 6.034300-2 0.000000+07531 2151  283
 1.328000+3 3.000000+0 8.220000-2 2.185700-2 6.034300-2 0.000000+07531 2151  284
 1.334000+3 2.000000+0 9.514300-2 3.480000-2 6.034300-2 0.000000+07531 2151  285
 1.337000+3 3.000000+0 8.434300-2 2.400000-2 6.034300-2 0.000000+07531 2151  286
 1.348000+3 2.000000+0 6.778300-2 7.440000-3 6.034300-2 0.000000+07531 2151  287
 1.350000+3 3.000000+0 9.377100-2 3.342900-2 6.034300-2 0.000000+07531 2151  288
 1.352000+3 3.000000+0 1.314900-1 7.114300-2 6.034300-2 0.000000+07531 2151  289
 1.357000+3 2.000000+0 8.350300-2 2.316000-2 6.034300-2 0.000000+07531 2151  290
 1.359000+3 3.000000+0 1.246300-1 6.428600-2 6.034300-2 0.000000+07531 2151  291
 1.368000+3 2.000000+0 1.095400-1 4.920000-2 6.034300-2 0.000000+07531 2151  292
 1.371000+3 3.000000+0 1.057700-1 4.542900-2 6.034300-2 0.000000+07531 2151  293
 1.375000+3 3.000000+0 1.246300-1 6.428600-2 6.034300-2 0.000000+07531 2151  294
 1.379000+3 2.000000+0 1.623400-1 1.020000-1 6.034300-2 0.000000+07531 2151  295
 1.391000+3 3.000000+0 1.212000-1 6.085700-2 6.034300-2 0.000000+07531 2151  296
 1.405000+3 2.000000+0 1.011400-1 4.080000-2 6.034300-2 0.000000+07531 2151  297
 1.409000+3 3.000000+0 8.605700-2 2.571400-2 6.034300-2 0.000000+07531 2151  298
 1.414000+3 2.000000+0 1.707400-1 1.104000-1 6.034300-2 0.000000+07531 2151  299
 1.417000+3 3.000000+0 7.748600-2 1.714300-2 6.034300-2 0.000000+07531 2151  300
 1.422000+3 3.000000+0 1.169100-1 5.657100-2 6.034300-2 0.000000+07531 2151  301
 1.431000+3 2.000000+0 1.551400-1 9.480000-2 6.034300-2 0.000000+07531 2151  302
 1.437000+3 3.000000+0 1.006300-1 4.028600-2 6.034300-2 0.000000+07531 2151  303
 1.444000+3 2.000000+0 1.407400-1 8.040000-2 6.034300-2 0.000000+07531 2151  304
 1.456000+3 3.000000+0 7.002900-2 9.685700-3 6.034300-2 0.000000+07531 2151  305
 1.468000+3 3.000000+0 1.032000-1 4.285700-2 6.034300-2 0.000000+07531 2151  306
 1.478000+3 2.000000+0 6.658300-2 6.240000-3 6.034300-2 0.000000+07531 2151  307
 1.485000+3 3.000000+0 9.154300-2 3.120000-2 6.034300-2 0.000000+07531 2151  308
 1.487000+3 2.000000+0 1.311400-1 7.080000-2 6.034300-2 0.000000+07531 2151  309
 1.491000+3 3.000000+0 1.100600-1 4.971400-2 6.034300-2 0.000000+07531 2151  310
 1.495000+3 2.000000+0 1.383400-1 7.800000-2 6.034300-2 0.000000+07531 2151  311
 1.502000+3 3.000000+0 1.160600-1 5.571400-2 6.034300-2 0.000000+07531 2151  312
 1.504000+3 3.000000+0 1.272000-1 6.685700-2 6.034300-2 0.000000+07531 2151  313
 1.508000+3 2.000000+0 6.958300-2 9.240000-3 6.034300-2 0.000000+07531 2151  314
 1.524000+3 3.000000+0 9.102900-2 3.068600-2 6.034300-2 0.000000+07531 2151  315
 1.526000+3 2.000000+0 1.767400-1 1.164000-1 6.034300-2 0.000000+07531 2151  316
 1.532000+3 3.000000+0 1.194900-1 5.914300-2 6.034300-2 0.000000+07531 2151  317
 1.535000+3 3.000000+0 1.280600-1 6.771400-2 6.034300-2 0.000000+07531 2151  318
 1.547000+3 2.000000+0 1.599400-1 9.960000-2 6.034300-2 0.000000+07531 2151  319
 1.551000+3 3.000000+0 1.049100-1 4.457100-2 6.034300-2 0.000000+07531 2151  320
 1.554000+3 2.000000+0 1.695400-1 1.092000-1 6.034300-2 0.000000+07531 2151  321
 1.558000+3 3.000000+0 6.102900-2 6.857100-4 6.034300-2 0.000000+07531 2151  322
 1.565000+3 2.000000+0 1.455400-1 8.520000-2 6.034300-2 0.000000+07531 2151  323
 1.575000+3 3.000000+0 1.057700-1 4.542900-2 6.034300-2 0.000000+07531 2151  324
 1.584000+3 3.000000+0 6.882900-2 8.485700-3 6.034300-2 0.000000+07531 2151  325
 1.594000+3 2.000000+0 1.431400-1 8.280000-2 6.034300-2 0.000000+07531 2151  326
 1.597000+3 3.000000+0 9.291400-2 3.257100-2 6.034300-2 0.000000+07531 2151  327
 1.602000+3 2.000000+0 6.598300-2 5.640000-3 6.034300-2 0.000000+07531 2151  328
 1.607000+3 3.000000+0 8.400000-2 2.365700-2 6.034300-2 0.000000+07531 2151  329
 1.617000+3 3.000000+0 1.057700-1 4.542900-2 6.034300-2 0.000000+07531 2151  330
 1.620000+3 2.000000+0 7.450300-2 1.416000-2 6.034300-2 0.000000+07531 2151  331
 1.629000+3 3.000000+0 1.160600-1 5.571400-2 6.034300-2 0.000000+07531 2151  332
 1.646000+3 2.000000+0 1.155400-1 5.520000-2 6.034300-2 0.000000+07531 2151  333
 1.655000+3 3.000000+0 6.745700-2 7.114300-3 6.034300-2 0.000000+07531 2151  334
 1.659000+3 2.000000+0 1.359400-1 7.560000-2 6.034300-2 0.000000+07531 2151  335
 1.668000+3 3.000000+0 1.203400-1 6.000000-2 6.034300-2 0.000000+07531 2151  336
 1.672000+3 3.000000+0 1.074900-1 4.714300-2 6.034300-2 0.000000+07531 2151  337
 1.689000+3 2.000000+0 1.034200-1 4.308000-2 6.034300-2 0.000000+07531 2151  338
 1.698000+3 3.000000+0 8.940000-2 2.905700-2 6.034300-2 0.000000+07531 2151  339
 1.712000+3 2.000000+0 1.251400-1 6.480000-2 6.034300-2 0.000000+07531 2151  340
 1.720000+3 3.000000+0 6.411400-2 3.771400-3 6.034300-2 0.000000+07531 2151  341
 1.723000+3 3.000000+0 8.914300-2 2.880000-2 6.034300-2 0.000000+07531 2151  342
 1.728000+3 2.000000+0 8.494300-2 2.460000-2 6.034300-2 0.000000+07531 2151  343
 1.741000+3 3.000000+0 1.297700-1 6.942900-2 6.034300-2 0.000000+07531 2151  344
 1.747000+3 2.000000+0 8.170300-2 2.136000-2 6.034300-2 0.000000+07531 2151  345
 1.751000+3 3.000000+0 1.212000-1 6.085700-2 6.034300-2 0.000000+07531 2151  346
 1.755000+3 2.000000+0 9.226300-2 3.192000-2 6.034300-2 0.000000+07531 2151  347
 1.762000+3 3.000000+0 1.477700-1 8.742900-2 6.034300-2 0.000000+07531 2151  348
 1.766000+3 3.000000+0 1.126300-1 5.228600-2 6.034300-2 0.000000+07531 2151  349
 1.775000+3 2.000000+0 1.731400-1 1.128000-1 6.034300-2 0.000000+07531 2151  350
 1.782000+3 3.000000+0 7.560000-2 1.525700-2 6.034300-2 0.000000+07531 2151  351
 1.786000+3 2.000000+0 1.827400-1 1.224000-1 6.034300-2 0.000000+07531 2151  352
 1.804000+3 3.000000+0 1.186300-1 5.828600-2 6.034300-2 0.000000+07531 2151  353
 1.808000+3 3.000000+0 1.400600-1 7.971400-2 6.034300-2 0.000000+07531 2151  354
 1.823000+3 2.000000+0 1.251400-1 6.480000-2 6.034300-2 0.000000+07531 2151  355
 1.826000+3 3.000000+0 1.374900-1 7.714300-2 6.034300-2 0.000000+07531 2151  356
 1.832000+3 2.000000+0 7.702300-2 1.668000-2 6.034300-2 0.000000+07531 2151  357
 1.837000+3 3.000000+0 1.452000-1 8.485700-2 6.034300-2 0.000000+07531 2151  358
 1.844000+3 2.000000+0 7.858300-2 1.824000-2 6.034300-2 0.000000+07531 2151  359
 1.848000+3 3.000000+0 1.503400-1 9.000000-2 6.034300-2 0.000000+07531 2151  360
 1.858000+3 3.000000+0 1.203400-1 6.000000-2 6.034300-2 0.000000+07531 2151  361
 1.864000+3 2.000000+0 1.599400-1 9.960000-2 6.034300-2 0.000000+07531 2151  362
 1.886000+3 3.000000+0 1.212000-1 6.085700-2 6.034300-2 0.000000+07531 2151  363
 1.889000+3 2.000000+0 1.383400-1 7.800000-2 6.034300-2 0.000000+07531 2151  364
 1.897000+3 3.000000+0 1.117700-1 5.142900-2 6.034300-2 0.000000+07531 2151  365
 1.902000+3 3.000000+0 9.977100-2 3.942900-2 6.034300-2 0.000000+07531 2151  366
 1.906000+3 2.000000+0 1.251400-1 6.480000-2 6.034300-2 0.000000+07531 2151  367
 1.912000+3 3.000000+0 1.066300-1 4.628600-2 6.034300-2 0.000000+07531 2151  368
 1.915000+3 2.000000+0 9.334300-2 3.300000-2 6.034300-2 0.000000+07531 2151  369
 1.927000+3 3.000000+0 6.900000-2 8.657100-3 6.034300-2 0.000000+07531 2151  370
 1.932000+3 2.000000+0 7.618300-2 1.584000-2 6.034300-2 0.000000+07531 2151  371
 1.936000+3 3.000000+0 1.332000-1 7.285700-2 6.034300-2 0.000000+07531 2151  372
 1.944000+3 3.000000+0 1.503400-1 9.000000-2 6.034300-2 0.000000+07531 2151  373
 1.960000+3 2.000000+0 1.611400-1 1.008000-1 6.034300-2 0.000000+07531 2151  374
 1.967000+3 3.000000+0 6.900000-2 8.657100-3 6.034300-2 0.000000+07531 2151  375
 1.970000+3 2.000000+0 7.798300-2 1.764000-2 6.034300-2 0.000000+07531 2151  376
 1.974000+3 3.000000+0 1.194900-1 5.914300-2 6.034300-2 0.000000+07531 2151  377
 1.979000+3 3.000000+0 1.563400-1 9.600000-2 6.034300-2 0.000000+07531 2151  378
 1.985000+3 2.000000+0 3.447400-1 2.844000-1 6.034300-2 0.000000+07531 2151  379
 1.994000+3 3.000000+0 8.314300-2 2.280000-2 6.034300-2 0.000000+07531 2151  380
 2.000000+3 3.500000+4          2          2          0          07531 2151  381
 2.500000+0 7.900000-1          1          0          3          07531 2151  382
 1.853500+2 0.000000+0          0          0          2          07531 2151  383
 2.000000+0 0.000000+0          2          0         60          97531 2151  384
 0.000000+0 0.000000+0 0.000000+0 1.000000+0 0.000000+0 0.000000+07531 2151  385
 2.000000+3 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  386
 3.500000+3 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  387
 5.000000+3 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  388
 7.000000+3 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  389
 9.000000+3 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  390
 1.250000+4 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  391
 1.750000+4 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  392
 2.500000+4 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  393
 3.500000+4 9.527000+0 0.000000+0 2.740000-3 5.700000-2 0.000000+07531 2151  394
 3.000000+0 0.000000+0          2          0         60          97531 2151  395
 0.000000+0 0.000000+0 0.000000+0 1.000000+0 0.000000+0 0.000000+07531 2151  396
 2.000000+3 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  397
 3.500000+3 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  398
 5.000000+3 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  399
 7.000000+3 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  400
 9.000000+3 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  401
 1.250000+4 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  402
 1.750000+4 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  403
 2.500000+4 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  404
 3.500000+4 7.197000+0 0.000000+0 2.070000-3 5.700000-2 0.000000+07531 2151  405
 1.853500+2 0.000000+0          1          0          4          07531 2151  406
 1.000000+0 0.000000+0          2          0         60          97531 2151  407
 0.000000+0 0.000000+0 0.000000+0 1.000000+0 0.000000+0 0.000000+07531 2151  408
 2.000000+3 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  409
 3.500000+3 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  410
 5.000000+3 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  411
 7.000000+3 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  412
 9.000000+3 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  413
 1.250000+4 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  414
 1.750000+4 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  415
 2.500000+4 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  416
 3.500000+4 1.529700+1 0.000000+0 4.280000-4 5.700000-2 0.000000+07531 2151  417
 2.000000+0 0.000000+0          2          0         60          97531 2151  418
 0.000000+0 0.000000+0 0.000000+0 2.000000+0 0.000000+0 0.000000+07531 2151  419
 2.000000+3 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  420
 3.500000+3 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  421
 5.000000+3 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  422
 7.000000+3 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  423
 9.000000+3 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  424
 1.250000+4 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  425
 1.750000+4 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  426
 2.500000+4 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  427
 3.500000+4 9.527000+0 0.000000+0 2.670000-4 5.700000-2 0.000000+07531 2151  428
 3.000000+0 0.000000+0          2          0         60          97531 2151  429
 0.000000+0 0.000000+0 0.000000+0 2.000000+0 0.000000+0 0.000000+07531 2151  430
 2.000000+3 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  431
 3.500000+3 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  432
 5.000000+3 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  433
 7.000000+3 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  434
 9.000000+3 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  435
 1.250000+4 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  436
 1.750000+4 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  437
 2.500000+4 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  438
 3.500000+4 7.197000+0 0.000000+0 2.020000-4 5.700000-2 0.000000+07531 2151  439
 4.000000+0 0.000000+0          2          0         60          97531 2151  440
 0.000000+0 0.000000+0 0.000000+0 1.000000+0 0.000000+0 0.000000+07531 2151  441
 2.000000+3 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  442
 3.500000+3 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  443
 5.000000+3 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  444
 7.000000+3 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  445
 9.000000+3 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  446
 1.250000+4 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  447
 1.750000+4 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  448
 2.500000+4 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  449
 3.500000+4 6.032000+0 0.000000+0 1.690000-4 5.700000-2 0.000000+07531 2151  450
 1.853500+2 0.000000+0          2          0          6          07531 2151  451
 0.000000+0 0.000000+0          2          0         60          97531 2151  452
 0.000000+0 0.000000+0 0.000000+0 1.000000+0 0.000000+0 0.000000+07531 2151  453
 2.000000+3 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  454
 3.500000+3 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  455
 5.000000+3 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  456
 7.000000+3 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  457
 9.000000+3 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  458
 1.250000+4 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  459
 1.750000+4 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  460
 2.500000+4 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  461
 3.500000+4 4.504100+1 0.000000+0 1.220000-2 5.700000-2 0.000000+07531 2151  462
 1.000000+0 0.000000+0          2          0         60          97531 2151  463
 0.000000+0 0.000000+0 0.000000+0 2.000000+0 0.000000+0 0.000000+07531 2151  464
 2.000000+3 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  465
 3.500000+3 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  466
 5.000000+3 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  467
 7.000000+3 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  468
 9.000000+3 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  469
 1.250000+4 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  470
 1.750000+4 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  471
 2.500000+4 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  472
 3.500000+4 1.529700+1 0.000000+0 4.130000-3 5.700000-2 0.000000+07531 2151  473
 2.000000+0 0.000000+0          2          0         60          97531 2151  474
 0.000000+0 0.000000+0 0.000000+0 2.000000+0 0.000000+0 0.000000+07531 2151  475
 2.000000+3 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  476
 3.500000+3 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  477
 5.000000+3 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  478
 7.000000+3 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  479
 9.000000+3 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  480
 1.250000+4 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  481
 1.750000+4 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  482
 2.500000+4 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  483
 3.500000+4 9.527000+0 0.000000+0 2.570000-3 5.700000-2 0.000000+07531 2151  484
 3.000000+0 0.000000+0          2          0         60          97531 2151  485
 0.000000+0 0.000000+0 0.000000+0 2.000000+0 0.000000+0 0.000000+07531 2151  486
 2.000000+3 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  487
 3.500000+3 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  488
 5.000000+3 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  489
 7.000000+3 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  490
 9.000000+3 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  491
 1.250000+4 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  492
 1.750000+4 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  493
 2.500000+4 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  494
 3.500000+4 7.197000+0 0.000000+0 1.940000-3 5.700000-2 0.000000+07531 2151  495
 4.000000+0 0.000000+0          2          0         60          97531 2151  496
 0.000000+0 0.000000+0 0.000000+0 2.000000+0 0.000000+0 0.000000+07531 2151  497
 2.000000+3 6.032000+0 0.000000+0 1.630000-3 5.700000-2 0.000000+07531 2151  498
